"IDINVENTARIO","IDPROVEEDOR","IDINGREDIENTE","CANTIDAD","ESTADO"
4928,11,4928,6,"DISPONIBLE"
4929,12,4929,6,"AGOTADO"
4930,13,4930,6,"DISPONIBLE"
4931,14,4931,6,"DISPONIBLE"
4932,15,4932,6,"AGOTADO"
4933,16,4933,6,"DISPONIBLE"
4934,17,4934,6,"AGOTADO"
4935,18,4935,6,"DISPONIBLE"
4936,19,4936,6,"DISPONIBLE"
4937,20,4937,6,"AGOTADO"
4938,21,4938,6,"DISPONIBLE"
4939,22,4939,6,"AGOTADO"
4940,23,4940,6,"DISPONIBLE"
4941,24,4941,6,"DISPONIBLE"
4942,25,4942,6,"AGOTADO"
4943,26,4943,6,"DISPONIBLE"
4944,27,4944,6,"AGOTADO"
4945,28,4945,6,"DISPONIBLE"
4946,29,4946,6,"DISPONIBLE"
4947,30,4947,6,"AGOTADO"
4948,31,4948,6,"DISPONIBLE"
4949,32,4949,6,"AGOTADO"
4950,33,4950,6,"DISPONIBLE"
4951,34,4951,6,"DISPONIBLE"
4952,35,4952,6,"AGOTADO"
4953,36,4953,6,"DISPONIBLE"
4954,37,4954,6,"AGOTADO"
4955,38,4955,6,"DISPONIBLE"
4956,1,4956,6,"DISPONIBLE"
4957,2,4957,6,"AGOTADO"
4958,3,4958,6,"DISPONIBLE"
4959,4,4959,6,"AGOTADO"
4960,5,4960,6,"DISPONIBLE"
4961,6,4961,6,"DISPONIBLE"
4962,7,4962,6,"AGOTADO"
4963,8,4963,6,"DISPONIBLE"
4964,9,4964,6,"AGOTADO"
4965,10,4965,6,"DISPONIBLE"
4966,11,4966,6,"DISPONIBLE"
4967,12,4967,6,"AGOTADO"
4968,13,4968,6,"DISPONIBLE"
4969,14,4969,6,"AGOTADO"
4970,15,4970,6,"DISPONIBLE"
4971,16,4971,6,"DISPONIBLE"
4972,17,4972,6,"AGOTADO"
4973,18,4973,6,"DISPONIBLE"
4974,19,4974,6,"AGOTADO"
4975,20,4975,6,"DISPONIBLE"
4976,21,4976,6,"DISPONIBLE"
4977,22,4977,6,"AGOTADO"
4978,23,4978,6,"DISPONIBLE"
4979,24,4979,6,"AGOTADO"
4980,25,4980,6,"DISPONIBLE"
4981,26,4981,6,"DISPONIBLE"
4982,27,4982,6,"AGOTADO"
4983,28,4983,6,"DISPONIBLE"
4984,29,4984,6,"AGOTADO"
4985,30,4985,6,"DISPONIBLE"
4986,31,4986,6,"DISPONIBLE"
4987,32,4987,6,"AGOTADO"
4988,33,4988,6,"DISPONIBLE"
4989,34,4989,6,"AGOTADO"
4990,35,4990,6,"DISPONIBLE"
4991,36,4991,6,"DISPONIBLE"
4992,37,4992,6,"AGOTADO"
4993,38,4993,6,"DISPONIBLE"
4994,1,4994,6,"AGOTADO"
4995,2,4995,6,"DISPONIBLE"
4996,3,4996,6,"DISPONIBLE"
4997,4,4997,6,"AGOTADO"
4998,5,4998,6,"DISPONIBLE"
4999,6,4999,5,"AGOTADO"
